traceID,spanID,process.serviceName,operationName,startTime,startTimeMillis,duration,tags.0.type,tags.0.key,tags.0.value,tags.1.type,tags.1.key,tags.1.value,tags.2.type,tags.2.key,tags.2.value,tags.3.type,tags.3.key,tags.3.value,tags.4.type,tags.4.key,tags.4.value,tags.5.type,tags.5.key,tags.5.value,tags.6.type,tags.6.key,tags.6.value,tags.7.type,tags.7.key,tags.7.value,tags.8.type,tags.8.key,tags.8.value,tags.9.type,tags.9.key,tags.9.value,references.0.refType,references.0.spanID,references.0.traceID,tags.10.type,tags.10.key,tags.10.value
f8b2ac8356e18797,ee09f7c064bb3454,compose-post-service,RedisHashSet,1635326802331355,1635326802331,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,e3b7f8e965b97c9e,f8b2ac8356e18797,,,
f8b2ac8356e18797,85c0ef2cd5864e2e,unique-id-service,UploadUniqueId,1635326802331639,1635326802331,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,3dcb88160a6d01df,f8b2ac8356e18797,,,
f8b2ac8356e18797,ddd947725caaf265,compose-post-service,UploadCreator,1635326802331656,1635326802331,1052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,4fa7f09a3aa01ed3,f8b2ac8356e18797,,,
f8b2ac8356e18797,620ac2ff1b8ae36d,compose-post-service,RedisHashSet,1635326802331670,1635326802331,1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,ddd947725caaf265,f8b2ac8356e18797,,,
f8b2ac8356e18797,8cbe0e037a2881bc,compose-post-service,UploadUniqueId,1635326802331758,1635326802331,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,85c0ef2cd5864e2e,f8b2ac8356e18797,,,
f8b2ac8356e18797,e46b4c13c572af60,compose-post-service,RedisHashSet,1635326802331766,1635326802331,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,8cbe0e037a2881bc,f8b2ac8356e18797,,,
f8b2ac8356e18797,736595855b925ef0,compose-post-service,UploadUserMentions,1635326802332458,1635326802332,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,f4d319b9d1d19df7,f8b2ac8356e18797,,,
f8b2ac8356e18797,1264addd60cb89cc,compose-post-service,RedisHashSet,1635326802332479,1635326802332,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,736595855b925ef0,f8b2ac8356e18797,,,
f8b2ac8356e18797,d7406d57ac1aca73,compose-post-service,UploadText,1635326802332670,1635326802332,2405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,da2a8058acd153f2,f8b2ac8356e18797,,,
f8b2ac8356e18797,4df2ced0fe555328,compose-post-service,RedisHashSet,1635326802332677,1635326802332,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,d7406d57ac1aca73,f8b2ac8356e18797,,,
f8b2ac8356e18797,f086e1b5df04bd1b,post-storage-service,StorePost,1635326802333513,1635326802333,956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,d7406d57ac1aca73,f8b2ac8356e18797,,,
f8b2ac8356e18797,a54317108059a955,user-timeline-service,WriteUserTimeline,1635326802333517,1635326802333,1266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,d7406d57ac1aca73,f8b2ac8356e18797,,,
f8b2ac8356e18797,df55929075a41664,user-timeline-service,MongoFindUser,1635326802333542,1635326802333,1244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a54317108059a955,f8b2ac8356e18797,,,
f8b2ac8356e18797,ecd48ed9eaedc55a,post-storage-service,MongoInsertPost,1635326802333552,1635326802333,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,f086e1b5df04bd1b,f8b2ac8356e18797,,,
f8b2ac8356e18797,88e6db792852dc,user-timeline-service,MongoInsert,1635326802334048,1635326802334,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a54317108059a955,f8b2ac8356e18797,,,
f8b2ac8356e18797,783ef6feee0dcc9,write-home-timeline-service,FanoutHomeTimelines,1635326802334298,1635326802334,2805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,d7406d57ac1aca73,f8b2ac8356e18797,,,
f8b2ac8356e18797,79c53c6588288ee9,user-timeline-service,RedisUpdate,1635326802334433,1635326802334,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a54317108059a955,f8b2ac8356e18797,,,
f8b2ac8356e18797,ce2d728029f9d852,social-graph-service,GetFollowers,1635326802334440,1635326802334,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,783ef6feee0dcc9,f8b2ac8356e18797,,,
f8b2ac8356e18797,4666f6ee294d3809,social-graph-service,RedisGet,1635326802334454,1635326802334,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,ce2d728029f9d852,f8b2ac8356e18797,,,
f8b2ac8356e18797,e467454b1ec28f00,social-graph-service,MongoFindUser,1635326802334962,1635326802334,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,ce2d728029f9d852,f8b2ac8356e18797,,,
f8b2ac8356e18797,1652f1e305e4e661,social-graph-service,RedisInsert,1635326802335748,1635326802335,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,ce2d728029f9d852,f8b2ac8356e18797,,,
f8b2ac8356e18797,14552d6a8bca3df9,write-home-timeline-service,RedisUpdate,1635326802336414,1635326802336,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,783ef6feee0dcc9,f8b2ac8356e18797,,,
1f7e34176c43fde2,1f7e34176c43fde2,nginx-web-server,/wrk2-api/post/compose,1635326802736000,1635326802736,17393,string,sampler.type,const,bool,sampler.param,true,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,23,string,peer.address,172.21.0.1:55122,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,,,,,,
1f7e34176c43fde2,95e52fcfa8e212ed,nginx-web-server,/wrk2-api/post/compose,1635326802736317,1635326802736,17077,string,component,nginx,string,nginx.worker_pid,23,string,peer.address,172.21.0.1:55122,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,1f7e34176c43fde2,1f7e34176c43fde2,,,
1f7e34176c43fde2,b9dd07b223079957,nginx-web-server,ComposePost,1635326802737462,1635326802737,15722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,95e52fcfa8e212ed,1f7e34176c43fde2,,,
1f7e34176c43fde2,c7c322352504dd15,user-service,UploadUserWithUserId,1635326802741028,1635326802741,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b9dd07b223079957,1f7e34176c43fde2,,,
1f7e34176c43fde2,a3e0058a424f5a62,compose-post-service,UploadCreator,1635326802741234,1635326802741,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c7c322352504dd15,1f7e34176c43fde2,,,
1f7e34176c43fde2,2a4366e1eacb19bf,compose-post-service,RedisHashSet,1635326802741270,1635326802741,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a3e0058a424f5a62,1f7e34176c43fde2,,,
1f7e34176c43fde2,5cf7b7f621ae1191,media-service,UploadMedia,1635326802742031,1635326802742,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b9dd07b223079957,1f7e34176c43fde2,,,
1f7e34176c43fde2,36fe39ddd1e75142,compose-post-service,UploadMedia,1635326802742217,1635326802742,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,5cf7b7f621ae1191,1f7e34176c43fde2,,,
1f7e34176c43fde2,d21857e3f499200b,compose-post-service,RedisHashSet,1635326802742244,1635326802742,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,36fe39ddd1e75142,1f7e34176c43fde2,,,
1f7e34176c43fde2,71d72f16ba713ef3,text-service,UploadText,1635326802743309,1635326802743,9685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b9dd07b223079957,1f7e34176c43fde2,,,
1f7e34176c43fde2,e4a88fd29d9eeb33,unique-id-service,UploadUniqueId,1635326802743894,1635326802743,1772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b9dd07b223079957,1f7e34176c43fde2,,,
1f7e34176c43fde2,2b3fa11bdfd0260a,compose-post-service,UploadUniqueId,1635326802744205,1635326802744,1355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,e4a88fd29d9eeb33,1f7e34176c43fde2,,,
1f7e34176c43fde2,d8f92354b481967a,compose-post-service,RedisHashSet,1635326802744232,1635326802744,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2b3fa11bdfd0260a,1f7e34176c43fde2,,,
1f7e34176c43fde2,c407df83f2b5cb71,user-mention-service,UploadUserMentions,1635326802744509,1635326802744,8315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,71d72f16ba713ef3,1f7e34176c43fde2,,,
1f7e34176c43fde2,6bf1eb86db96ce53,url-shorten-service,UploadUrls,1635326802744551,1635326802744,1576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,71d72f16ba713ef3,1f7e34176c43fde2,,,
1f7e34176c43fde2,a6349852bd2a6ee8,compose-post-service,UploadUrls,1635326802744978,1635326802744,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,6bf1eb86db96ce53,1f7e34176c43fde2,,,
1f7e34176c43fde2,a1a84db68f91d881,compose-post-service,RedisHashSet,1635326802745019,1635326802745,874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a6349852bd2a6ee8,1f7e34176c43fde2,,,
1f7e34176c43fde2,24dd6bc9175994cf,compose-post-service,UploadText,1635326802746696,1635326802746,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,71d72f16ba713ef3,1f7e34176c43fde2,,,
1f7e34176c43fde2,781fc75942ef17e6,compose-post-service,RedisHashSet,1635326802746713,1635326802746,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,24dd6bc9175994cf,1f7e34176c43fde2,,,
1f7e34176c43fde2,7cc362831161b5b7,compose-post-service,UploadUserMentions,1635326802746763,1635326802746,5958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c407df83f2b5cb71,1f7e34176c43fde2,,,
1f7e34176c43fde2,c48fbb1e38da8c6f,compose-post-service,RedisHashSet,1635326802746785,1635326802746,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,7cc362831161b5b7,1f7e34176c43fde2,,,
1f7e34176c43fde2,517e16fde77d8e75,user-timeline-service,WriteUserTimeline,1635326802747907,1635326802747,1383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,7cc362831161b5b7,1f7e34176c43fde2,,,
1f7e34176c43fde2,c809786ee7b2339,post-storage-service,StorePost,1635326802747913,1635326802747,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,7cc362831161b5b7,1f7e34176c43fde2,,,
1f7e34176c43fde2,5f493fadf1fec16a,user-timeline-service,MongoFindUser,1635326802747936,1635326802747,1357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,517e16fde77d8e75,1f7e34176c43fde2,,,
1f7e34176c43fde2,d26fbba9ded536a1,post-storage-service,MongoInsertPost,1635326802747948,1635326802747,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c809786ee7b2339,1f7e34176c43fde2,,,
1f7e34176c43fde2,cf6d0f71992a7efa,user-timeline-service,MongoInsert,1635326802748540,1635326802748,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,517e16fde77d8e75,1f7e34176c43fde2,,,
1f7e34176c43fde2,bbaf45958bb70d44,user-timeline-service,RedisUpdate,1635326802749035,1635326802749,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,517e16fde77d8e75,1f7e34176c43fde2,,,
1f7e34176c43fde2,572d9412ca469a8,write-home-timeline-service,FanoutHomeTimelines,1635326802749386,1635326802749,4208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,7cc362831161b5b7,1f7e34176c43fde2,,,
1f7e34176c43fde2,ecdc2c923986759,social-graph-service,GetFollowers,1635326802749528,1635326802749,2561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,572d9412ca469a8,1f7e34176c43fde2,,,
1f7e34176c43fde2,1abb0d4a4ecd28d7,social-graph-service,RedisGet,1635326802749543,1635326802749,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,ecdc2c923986759,1f7e34176c43fde2,,,
1f7e34176c43fde2,39d13d662b24c37,social-graph-service,MongoFindUser,1635326802750067,1635326802750,929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,ecdc2c923986759,1f7e34176c43fde2,,,
1f7e34176c43fde2,9a18290dd46bfedb,social-graph-service,RedisInsert,1635326802751029,1635326802751,991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,ecdc2c923986759,1f7e34176c43fde2,,,
1f7e34176c43fde2,49b6864dc320bf03,write-home-timeline-service,RedisUpdate,1635326802752231,1635326802752,1342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,572d9412ca469a8,1f7e34176c43fde2,,,
46518df455501e80,46518df455501e80,nginx-web-server,/wrk2-api/post/compose,1635326802991000,1635326802991,7476,string,sampler.type,const,bool,sampler.param,true,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,8,string,peer.address,172.21.0.1:55134,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,,,,,,
46518df455501e80,a16a016b800761c6,nginx-web-server,/wrk2-api/post/compose,1635326802991500,1635326802991,6976,string,component,nginx,string,nginx.worker_pid,8,string,peer.address,172.21.0.1:55134,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,46518df455501e80,46518df455501e80,,,
46518df455501e80,69b9b2246c011121,nginx-web-server,ComposePost,1635326802991829,1635326802991,6405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a16a016b800761c6,46518df455501e80,,,
46518df455501e80,58498c7fd1fa5bb6,unique-id-service,UploadUniqueId,1635326802993080,1635326802993,1370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,69b9b2246c011121,46518df455501e80,,,
46518df455501e80,4d7a57a8bb1acc99,text-service,UploadText,1635326802993083,1635326802993,4937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,69b9b2246c011121,46518df455501e80,,,
46518df455501e80,3feb7adaa48358a,compose-post-service,UploadUniqueId,1635326802993232,1635326802993,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,58498c7fd1fa5bb6,46518df455501e80,,,
46518df455501e80,51148bd9391116af,compose-post-service,RedisHashSet,1635326802993247,1635326802993,938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,3feb7adaa48358a,46518df455501e80,,,
46518df455501e80,98c409e22a4d1637,user-service,UploadUserWithUserId,1635326802993450,1635326802993,1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,69b9b2246c011121,46518df455501e80,,,
46518df455501e80,df5e8f6a7e11f82f,compose-post-service,UploadCreator,1635326802993542,1635326802993,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,98c409e22a4d1637,46518df455501e80,,,
46518df455501e80,e1382f1e30fcc051,compose-post-service,RedisHashSet,1635326802993555,1635326802993,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,df5e8f6a7e11f82f,46518df455501e80,,,
46518df455501e80,2184b2db027d6fa5,media-service,UploadMedia,1635326802993693,1635326802993,1357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,69b9b2246c011121,46518df455501e80,,,
46518df455501e80,8b36c5330155adaa,compose-post-service,UploadMedia,1635326802993812,1635326802993,1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2184b2db027d6fa5,46518df455501e80,,,
46518df455501e80,b47c993ef2dbe77,compose-post-service,RedisHashSet,1635326802993830,1635326802993,1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,8b36c5330155adaa,46518df455501e80,,,
46518df455501e80,15c2f29b8b44fc13,url-shorten-service,UploadUrls,1635326802993921,1635326802993,1157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,4d7a57a8bb1acc99,46518df455501e80,,,
46518df455501e80,5106b30664278a6,user-mention-service,UploadUserMentions,1635326802993936,1635326802993,1675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,4d7a57a8bb1acc99,46518df455501e80,,,
46518df455501e80,656c3cea822c9fac,compose-post-service,UploadUrls,1635326802994307,1635326802994,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,15c2f29b8b44fc13,46518df455501e80,,,
46518df455501e80,c055faf79a9b16a,compose-post-service,RedisHashSet,1635326802994323,1635326802994,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,656c3cea822c9fac,46518df455501e80,,,
46518df455501e80,eed93298a6560483,compose-post-service,UploadUserMentions,1635326802995228,1635326802995,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,5106b30664278a6,46518df455501e80,,,
46518df455501e80,29a9fa2fa7db6558,compose-post-service,RedisHashSet,1635326802995250,1635326802995,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,eed93298a6560483,46518df455501e80,,,
46518df455501e80,854e34d38b42c5aa,compose-post-service,UploadText,1635326802995617,1635326802995,2278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,4d7a57a8bb1acc99,46518df455501e80,,,
46518df455501e80,7acbd05ef948762f,compose-post-service,RedisHashSet,1635326802995628,1635326802995,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,854e34d38b42c5aa,46518df455501e80,,,
46518df455501e80,4972ec06840b3ac2,post-storage-service,StorePost,1635326802996363,1635326802996,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,854e34d38b42c5aa,46518df455501e80,,,
46518df455501e80,6fd94c9652ca4d0c,user-timeline-service,WriteUserTimeline,1635326802996391,1635326802996,1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,854e34d38b42c5aa,46518df455501e80,,,
46518df455501e80,d5dcd485baf582ed,post-storage-service,MongoInsertPost,1635326802996400,1635326802996,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,4972ec06840b3ac2,46518df455501e80,,,
46518df455501e80,db60cca271dd3dbd,user-timeline-service,MongoFindUser,1635326802996417,1635326802996,1392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,6fd94c9652ca4d0c,46518df455501e80,,,
46518df455501e80,1e19e8252a003c02,user-timeline-service,MongoInsert,1635326802997082,1635326802997,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,6fd94c9652ca4d0c,46518df455501e80,,,
46518df455501e80,215f86a1a3585c25,write-home-timeline-service,FanoutHomeTimelines,1635326802997403,1635326802997,4908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,854e34d38b42c5aa,46518df455501e80,,,
46518df455501e80,adc8f6719885553d,user-timeline-service,RedisUpdate,1635326802997501,1635326802997,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,6fd94c9652ca4d0c,46518df455501e80,,,
46518df455501e80,7bf66239e6505696,social-graph-service,GetFollowers,1635326802997533,1635326802997,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,215f86a1a3585c25,46518df455501e80,,,
46518df455501e80,819d93f523c2060e,social-graph-service,RedisGet,1635326802997548,1635326802997,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,7bf66239e6505696,46518df455501e80,,,
46518df455501e80,b0dcacf5dfee3448,social-graph-service,MongoFindUser,1635326802998184,1635326802998,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,7bf66239e6505696,46518df455501e80,,,
46518df455501e80,cb99cdef943d5110,social-graph-service,RedisInsert,1635326802998904,1635326802998,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,7bf66239e6505696,46518df455501e80,,,
46518df455501e80,248819ddeb490477,write-home-timeline-service,RedisUpdate,1635326802999492,1635326802999,2787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,215f86a1a3585c25,46518df455501e80,,,
3597b88b1f6be5dc,3597b88b1f6be5dc,nginx-web-server,/wrk2-api/post/compose,1635326803087000,1635326803087,5659,string,sampler.type,const,bool,sampler.param,true,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,8,string,peer.address,172.21.0.1:55130,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,,,,,,
3597b88b1f6be5dc,51078da6c47c45a4,nginx-web-server,/wrk2-api/post/compose,1635326803087362,1635326803087,5297,string,component,nginx,string,nginx.worker_pid,8,string,peer.address,172.21.0.1:55130,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,3597b88b1f6be5dc,3597b88b1f6be5dc,,,
3597b88b1f6be5dc,a8d79185b78f9811,nginx-web-server,ComposePost,1635326803087445,1635326803087,5077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,51078da6c47c45a4,3597b88b1f6be5dc,,,
3597b88b1f6be5dc,5032d7a9fb25176,media-service,UploadMedia,1635326803087807,1635326803087,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a8d79185b78f9811,3597b88b1f6be5dc,,,
3597b88b1f6be5dc,2d022683dbbb065f,user-service,UploadUserWithUserId,1635326803087893,1635326803087,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a8d79185b78f9811,3597b88b1f6be5dc,,,
3597b88b1f6be5dc,e668ac0c5f708cfc,compose-post-service,UploadMedia,1635326803087912,1635326803087,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,5032d7a9fb25176,3597b88b1f6be5dc,,,
3597b88b1f6be5dc,13851ad67edbd7a2,compose-post-service,RedisHashSet,1635326803087933,1635326803087,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,e668ac0c5f708cfc,3597b88b1f6be5dc,,,
3597b88b1f6be5dc,2675a9bc1f5c3dc9,compose-post-service,UploadCreator,1635326803088016,1635326803088,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2d022683dbbb065f,3597b88b1f6be5dc,,,
3597b88b1f6be5dc,f6b54ef309af67c3,compose-post-service,RedisHashSet,1635326803088032,1635326803088,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2675a9bc1f5c3dc9,3597b88b1f6be5dc,,,
3597b88b1f6be5dc,2e4fbbb9744af53c,text-service,UploadText,1635326803088044,1635326803088,4250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a8d79185b78f9811,3597b88b1f6be5dc,,,
3597b88b1f6be5dc,36758dcd3292d3bd,unique-id-service,UploadUniqueId,1635326803088333,1635326803088,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a8d79185b78f9811,3597b88b1f6be5dc,,,
3597b88b1f6be5dc,743af63c619924d0,compose-post-service,UploadUniqueId,1635326803088440,1635326803088,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,36758dcd3292d3bd,3597b88b1f6be5dc,,,
3597b88b1f6be5dc,9c40e8c75dbde257,compose-post-service,RedisHashSet,1635326803088450,1635326803088,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,743af63c619924d0,3597b88b1f6be5dc,,,
3597b88b1f6be5dc,dfe7e9c161af2404,url-shorten-service,UploadUrls,1635326803088881,1635326803088,872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2e4fbbb9744af53c,3597b88b1f6be5dc,,,
3597b88b1f6be5dc,2e10075d607096e9,user-mention-service,UploadUserMentions,1635326803088903,1635326803088,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2e4fbbb9744af53c,3597b88b1f6be5dc,,,
3597b88b1f6be5dc,f9ded47f12f139bc,compose-post-service,UploadUrls,1635326803089059,1635326803089,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,dfe7e9c161af2404,3597b88b1f6be5dc,,,
3597b88b1f6be5dc,e2eb1fb2e1f539ec,compose-post-service,RedisHashSet,1635326803089077,1635326803089,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,f9ded47f12f139bc,3597b88b1f6be5dc,,,
3597b88b1f6be5dc,7d9ed804f777f84d,compose-post-service,UploadUserMentions,1635326803089483,1635326803089,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2e10075d607096e9,3597b88b1f6be5dc,,,
3597b88b1f6be5dc,2ac10597db7a6267,compose-post-service,RedisHashSet,1635326803089497,1635326803089,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,7d9ed804f777f84d,3597b88b1f6be5dc,,,
3597b88b1f6be5dc,17f5a4e507e065d5,compose-post-service,UploadText,1635326803090067,1635326803090,2099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2e4fbbb9744af53c,3597b88b1f6be5dc,,,
3597b88b1f6be5dc,3eab318a0995ea8,compose-post-service,RedisHashSet,1635326803090075,1635326803090,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,17f5a4e507e065d5,3597b88b1f6be5dc,,,
3597b88b1f6be5dc,335a3b85fd34ad2a,post-storage-service,StorePost,1635326803090761,1635326803090,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,17f5a4e507e065d5,3597b88b1f6be5dc,,,
3597b88b1f6be5dc,12447a72221c30fd,user-timeline-service,WriteUserTimeline,1635326803090776,1635326803090,1282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,17f5a4e507e065d5,3597b88b1f6be5dc,,,
3597b88b1f6be5dc,8de5cca75921174e,user-timeline-service,MongoFindUser,1635326803090794,1635326803090,1267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,12447a72221c30fd,3597b88b1f6be5dc,,,
3597b88b1f6be5dc,2ecf3df9aeded4f4,post-storage-service,MongoInsertPost,1635326803090798,1635326803090,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,335a3b85fd34ad2a,3597b88b1f6be5dc,,,
